58881	619	400	619	400	0	1479897550779	2974395689882091479897550767	0	0	0	0	
58882	619	401	619	401	0	1479897550934	2974395689882091479897550767	0	0	0	0	
58883	618	402	618	402	0	1479897551118	2974395689882091479897550767	0	0	0	0	
58884	617	410	617	410	0	1479897551389	2974395689882091479897550767	0	0	0	0	
58885	611	412	611	412	0	1479897551438	2974395689882091479897550767	0	0	0	0	
58886	609	414	609	414	0	1479897551495	2974395689882091479897550767	0	0	0	0	
58887	604	423	604	423	0	1479897551541	2974395689882091479897550767	0	0	0	0	
58888	597	433	597	433	0	1479897551589	2974395689882091479897550767	0	0	0	0	
58889	582	442	582	442	0	1479897551638	2974395689882091479897550767	0	0	0	0	
58890	575	446	575	446	0	1479897551685	2974395689882091479897550767	0	0	0	0	
58891	565	453	565	453	0	1479897551726	2974395689882091479897550767	0	0	0	0	
58892	564	455	564	455	0	1479897551886	2974395689882091479897550767	0	0	0	0	
58893	567	455	567	455	0	1479897551942	2974395689882091479897550767	0	0	0	0	
58894	568	455	568	455	0	1479897552142	2974395689882091479897550767	0	0	0	0	
58895	569	456	569	456	0	1479897552206	2974395689882091479897550767	0	0	0	0	
58896	570	457	570	457	0	1479897552262	2974395689882091479897550767	0	0	0	0	
58897	571	457	571	457	0	1479897552319	2974395689882091479897550767	0	0	0	0	
58898	573	457	573	457	0	1479897553207	2974395689882091479897550767	0	0	0	0	
58899	574	458	574	458	0	1479897553318	2974395689882091479897550767	0	0	0	0	
58900	574	495	574	595	0	1479897553359	2974395689882091479897550767	0	0	0	0	
58901	576	506	576	906	0	1479897553406	2974395689882091479897550767	0	0	0	0	
58902	581	507	581	1007	0	1479897553502	2974395689882091479897550767	0	0	0	0	
58903	581	506	581	1006	0	1479897553582	2974395689882091479897550767	0	0	0	0	
58904	582	506	582	1006	0	1479897553678	2974395689882091479897550767	0	0	0	0	
58905	582	507	582	1107	0	1479897554046	2974395689882091479897550767	0	0	0	0	
58906	580	517	580	1317	0	1479897554087	2974395689882091479897550767	0	0	0	0	
58907	572	526	572	1726	0	1479897554133	2974395689882091479897550767	0	0	0	0	
58908	573	526	573	1826	0	1479897554240	2974395689882091479897550767	0	0	0	0	
58909	576	524	576	1824	0	1479897554293	2974395689882091479897550767	0	0	0	0	
58910	575	525	575	1925	0	1479897554391	2974395689882091479897550767	0	0	0	0	
58911	572	532	572	2132	0	1479897554438	2974395689882091479897550767	0	0	0	0	
58912	573	531	573	2531	0	1479897554518	2974395689882091479897550767	0	0	0	0	
58913	575	529	575	2529	0	1479897554565	2974395689882091479897550767	0	0	0	0	
58914	577	528	577	2528	0	1479897554654	2974395689882091479897550767	0	0	0	0	
58915	576	530	576	2530	0	1479897554894	2974395689882091479897550767	0	0	0	0	
58916	571	543	571	2643	0	1479897554942	2974395689882091479897550767	0	0	0	0	
58917	571	544	571	2697	0	1479897555059	2974395689882091479897550767	0	0	0	0	
58918	572	541	572	2694	0	1479897555101	2974395689882091479897550767	0	0	0	0	
58919	574	540	574	2693	0	1479897555142	2974395689882091479897550767	0	0	0	0	
58920	575	540	575	2693	0	1479897555302	2974395689882091479897550767	0	0	0	0	
58921	574	540	574	2493	0	1479897555510	2974395689882091479897550767	0	0	0	0	
58922	572	538	572	2491	0	1479897555590	2974395689882091479897550767	0	0	0	0	
58923	572	537	572	2490	0	1479897555670	2974395689882091479897550767	0	0	0	0	
58924	571	537	571	2490	0	1479897555774	2974395689882091479897550767	0	0	0	0	
58925	569	533	569	2586	0	1479897555830	2974395689882091479897550767	0	0	0	0	
58926	568	533	568	2386	0	1479897555879	2974395689882091479897550767	0	0	0	0	
58927	566	535	566	2388	0	1479897555934	2974395689882091479897550767	0	0	0	0	
58928	566	537	566	2390	0	1479897555982	2974395689882091479897550767	0	0	0	0	
58929	570	542	570	2395	0	1479897556030	2974395689882091479897550767	0	0	0	0	
58930	577	552	577	2405	0	1479897556111	2974395689882091479897550767	0	0	0	0	
58931	576	552	576	1905	0	1479897556191	2974395689882091479897550767	0	0	0	0	
58932	576	552	576	1805	0	1479897556311	2974395689882091479897550767	0	0	0	0	
58933	577	551	577	1104	0	1479897556622	2974395689882091479897550767	0	0	0	0	
58934	578	550	578	1103	0	1479897556790	2974395689882091479897550767	0	0	0	0	
58935	577	551	577	1104	0	1479897559294	2974395689882091479897550767	0	0	0	0	
58936	575	551	575	1104	0	1479897559365	2974395689882091479897550767	0	0	0	0	
58937	573	552	573	1105	0	1479897559534	2974395689882091479897550767	0	0	0	0	
58938	569	558	569	1111	0	1479897559582	2974395689882091479897550767	0	0	0	0	
58939	561	575	561	1128	0	1479897559822	2974395689882091479897550767	0	0	0	0	
58940	295	472	295	1025	0	1479897559871	2974395689882091479897550767	0	0	0	0	
58993	60	520	60	1073	0	1479897563720	2974395689882091479897550767	0	0	0	0	
58994	275	522	275	1075	0	1479897563766	2974395689882091479897550767	0	0	0	0	
58995	243	524	243	1077	0	1479897563814	2974395689882091479897550767	0	0	0	0	
58996	221	523	221	1076	0	1479897563998	2974395689882091479897550767	0	0	0	0	
58997	248	527	248	1080	0	1479897564046	2974395689882091479897550767	0	0	0	0	
58998	356	530	356	1083	0	1479897564094	2974395689882091479897550767	0	0	0	0	
58999	411	530	411	1083	0	1479897564142	2974395689882091479897550767	0	0	0	0	
59000	450	527	450	1080	0	1479897564189	2974395689882091479897550767	0	0	0	0	
59001	476	527	476	1080	0	1479897564230	2974395689882091479897550767	0	0	0	0	
59002	487	527	487	1080	0	1479897564462	2974395689882091479897550767	0	0	0	0	
59003	486	526	486	1079	0	1479897564567	2974395689882091479897550767	0	0	0	0	
59004	487	526	487	1079	0	1479897564637	2974395689882091479897550767	0	0	0	0	
59005	488	526	488	1079	0	1479897564702	2974395689882091479897550767	0	0	0	0	
59006	492	526	492	1079	0	1479897564751	2974395689882091479897550767	0	0	0	0	
59007	524	528	524	1081	0	1479897564799	2974395689882091479897550767	0	0	0	0	
59008	566	542	566	1095	0	1479897564846	2974395689882091479897550767	0	0	0	0	
59009	585	553	585	1106	0	1479897564894	2974395689882091479897550767	0	0	0	0	
59010	590	553	590	906	0	1479897565614	2974395689882091479897550767	0	0	0	0	
59011	592	555	592	908	0	1479897565661	2974395689882091479897550767	0	0	0	0	
59012	595	558	595	611	0	1479897565951	2974395689882091479897550767	0	0	0	0	
59013	664	555	664	608	0	1479897565998	2974395689882091479897550767	0	0	0	0	
59014	942	546	942	599	0	1479897566045	2974395689882091479897550767	0	0	0	0	
59015	1180	478	1180	531	0	1479897566086	2974395689882091479897550767	0	0	0	0	
59016	1299	412	1299	465	0	1479897566134	2974395689882091479897550767	0	0	0	0	
59017	1305	399	1305	452	0	1479897566190	2974395689882091479897550767	0	0	0	0	
59018	1308	400	1308	453	0	1479897566302	2974395689882091479897550767	0	0	0	0	
59019	1314	402	1314	455	0	1479897566350	2974395689882091479897550767	0	0	0	0	
59020	1305	433	1305	486	0	1479897566398	2974395689882091479897550767	0	0	0	0	
59021	1291	471	1291	524	0	1479897566453	2974395689882091479897550767	0	0	0	0	
59022	1285	481	1285	534	0	1479897566501	2974395689882091479897550767	0	0	0	0	
59023	1277	492	1277	545	0	1479897566550	2974395689882091479897550767	0	0	0	0	
59024	1274	494	1274	547	0	1479897566646	2974395689882091479897550767	0	0	0	0	
59025	1270	501	1270	554	0	1479897566952	2974395689882091479897550767	0	0	0	0	
59026	1269	502	1269	555	1	1479897567038	2974395689882091479897550767	0	0	0	0	
59027	1268	502	1268	555	1	1479897567086	2974395689882091479897550767	0	0	0	0	
59028	1268	502	1268	555	1	1479897567120	2974395689882091479897550767	0	0	0	0	
59029	1269	502	1269	555	0	1479897567285	2974395689882091479897550767	0	0	0	0	
59030	1296	509	1296	562	0	1479897567326	2974395689882091479897550767	0	0	0	0	
59031	1377	527	1377	580	0	1479897567374	2974395689882091479897550767	0	0	0	0	
59032	1416	535	1416	588	0	1479897567423	2974395689882091479897550767	0	0	0	0	
59033	1407	532	1407	585	0	1479897567471	2974395689882091479897550767	0	0	0	0	
59034	1325	512	1325	565	0	1479897567518	2974395689882091479897550767	0	0	0	0	
59035	1253	498	1253	551	0	1479897567566	2974395689882091479897550767	0	0	0	0	
59036	1243	497	1243	550	0	1479897567630	2974395689882091479897550767	0	0	0	0	
59037	1234	496	1234	549	0	1479897567677	2974395689882091479897550767	0	0	0	0	
59038	1219	491	1219	544	0	1479897567719	2974395689882091479897550767	0	0	0	0	
59039	1180	475	1180	528	0	1479897567767	2974395689882091479897550767	0	0	0	0	
59040	1087	439	1087	492	0	1479897567814	2974395689882091479897550767	0	0	0	0	
59041	937	403	937	456	0	1479897567862	2974395689882091479897550767	0	0	0	0	
59042	842	380	842	433	0	1479897567909	2974395689882091479897550767	0	0	0	0	
59043	810	373	810	426	0	1479897567950	2974395689882091479897550767	0	0	0	0	
59044	807	373	807	426	0	1479897568086	2974395689882091479897550767	0	0	0	0	
59045	798	372	798	425	0	1479897568127	2974395689882091479897550767	0	0	0	0	
59046	789	372	789	425	0	1479897568214	2974395689882091479897550767	0	0	0	0	
59047	780	379	780	432	0	1479897568262	2974395689882091479897550767	0	0	0	0	
59048	767	431	767	484	0	1479897568310	2974395689882091479897550767	0	0	0	0	
59049	743	487	743	540	0	1479897568358	2974395689882091479897550767	0	0	0	0	
59050	717	533	717	586	0	1479897568402	2974395689882091479897550767	0	0	0	0	
59051	684	570	684	623	0	1479897568446	2974395689882091479897550767	0	0	0	0	
