292183	881	130	881	130	0	1480096354059	75630030709756871480096354016	1366	768	1366	662	
292184	875	151	875	151	0	1480096354102	75630030709756871480096354016	1366	768	1366	662	
292185	874	170	874	170	0	1480096354150	75630030709756871480096354016	1366	768	1366	662	
292186	873	193	873	193	0	1480096354193	75630030709756871480096354016	1366	768	1366	662	
292187	870	207	870	207	0	1480096354234	75630030709756871480096354016	1366	768	1366	662	
292188	862	241	862	241	0	1480096354278	75630030709756871480096354016	1366	768	1366	662	
292189	861	256	861	256	0	1480096354324	75630030709756871480096354016	1366	768	1366	662	
292190	862	271	862	271	0	1480096354370	75630030709756871480096354016	1366	768	1366	662	
292191	862	283	862	283	0	1480096354417	75630030709756871480096354016	1366	768	1366	662	
292192	865	293	865	293	0	1480096354462	75630030709756871480096354016	1366	768	1366	662	
292193	866	302	866	302	0	1480096354508	75630030709756871480096354016	1366	768	1366	662	
292194	867	316	867	316	0	1480096354554	75630030709756871480096354016	1366	768	1366	662	
292195	890	340	890	340	0	1480096354600	75630030709756871480096354016	1366	768	1366	662	
292196	911	356	911	356	0	1480096354970	75630030709756871480096354016	1366	768	1366	662	
292197	914	343	914	343	0	1480096355018	75630030709756871480096354016	1366	768	1366	662	
292198	910	339	910	339	0	1480096355103	75630030709756871480096354016	1366	768	1366	662	
292199	899	347	899	347	0	1480096355767	75630030709756871480096354016	1366	768	1366	662	
292200	867	374	867	374	0	1480096355843	75630030709756871480096354016	1366	768	1366	662	
292201	860	380	860	380	0	1480096355905	75630030709756871480096354016	1366	768	1366	662	
292202	836	404	836	404	0	1480096355972	75630030709756871480096354016	1366	768	1366	662	
292203	829	423	829	423	0	1480096356094	75630030709756871480096354016	1366	768	1366	662	
292204	829	425	829	425	0	1480096356423	75630030709756871480096354016	1366	768	1366	662	
292205	824	422	824	422	0	1480096356505	75630030709756871480096354016	1366	768	1366	662	
292206	820	422	820	422	0	1480096356568	75630030709756871480096354016	1366	768	1366	662	
292207	819	422	819	422	0	1480096356631	75630030709756871480096354016	1366	768	1366	662	
292208	815	420	815	420	0	1480096356676	75630030709756871480096354016	1366	768	1366	662	
292209	808	420	808	420	0	1480096356722	75630030709756871480096354016	1366	768	1366	662	
292210	800	420	800	420	0	1480096356769	75630030709756871480096354016	1366	768	1366	662	
292211	796	419	796	419	0	1480096356827	75630030709756871480096354016	1366	768	1366	662	
292212	792	418	792	418	0	1480096356870	75630030709756871480096354016	1366	768	1366	662	
292213	788	417	788	417	0	1480096356922	75630030709756871480096354016	1366	768	1366	662	
292214	787	417	787	417	0	1480096356984	75630030709756871480096354016	1366	768	1366	662	
292215	783	417	783	417	0	1480096357031	75630030709756871480096354016	1366	768	1366	662	
292216	779	417	779	417	0	1480096357077	75630030709756871480096354016	1366	768	1366	662	
292217	775	417	775	417	0	1480096357142	75630030709756871480096354016	1366	768	1366	662	
292218	774	418	774	418	0	1480096357340	75630030709756871480096354016	1366	768	1366	662	
292219	770	418	770	418	0	1480096357384	75630030709756871480096354016	1366	768	1366	662	
292220	766	420	766	420	0	1480096358199	75630030709756871480096354016	1366	768	1366	662	
292221	766	419	766	419	0	1480096360577	75630030709756871480096354016	1366	768	1366	662	
292222	767	418	767	418	0	1480096360622	75630030709756871480096354016	1366	768	1366	662	
292223	766	417	766	417	0	1480096361207	75630030709756871480096354016	1366	768	1366	662	
292224	649	390	649	390	0	1480096361252	75630030709756871480096354016	1366	768	1366	662	
292225	439	290	439	290	0	1480096361310	75630030709756871480096354016	1366	768	1366	662	
292226	230	196	230	196	0	1480096361352	75630030709756871480096354016	1366	768	1366	662	
292227	181	153	181	153	0	1480096361398	75630030709756871480096354016	1366	768	1366	662	
292228	161	119	161	119	0	1480096361444	75630030709756871480096354016	1366	768	1366	662	
292229	153	93	153	93	0	1480096361490	75630030709756871480096354016	1366	768	1366	662	
292230	148	70	148	70	0	1480096361536	75630030709756871480096354016	1366	768	1366	662	
292231	144	54	144	54	0	1480096361587	75630030709756871480096354016	1366	768	1366	662	
292232	140	48	140	48	0	1480096361635	75630030709756871480096354016	1366	768	1366	662	
292233	141	44	141	44	0	1480096362006	75630030709756871480096354016	1366	768	1366	662	
292234	142	45	142	45	1	1480096362060	75630030709756871480096354016	1366	768	1366	662	
292235	143	45	143	45	1	1480096362106	75630030709756871480096354016	1366	768	1366	662	
292236	143	46	143	46	1	1480096362182	75630030709756871480096354016	1366	768	1366	662	
292237	143	46	143	46	1	1480096362197	75630030709756871480096354016	1366	768	1366	662	
292238	144	47	144	47	0	1480096362223	75630030709756871480096354016	1366	768	1366	662	
292239	147	49	147	49	0	1480096362265	75630030709756871480096354016	1366	768	1366	662	
292240	151	51	151	51	0	1480096362311	75630030709756871480096354016	1366	768	1366	662	
292241	155	50	155	50	0	1480096362364	75630030709756871480096354016	1366	768	1366	662	
292242	158	50	158	50	0	1480096362406	75630030709756871480096354016	1366	768	1366	662	
292243	159	52	159	52	0	1480096362461	75630030709756871480096354016	1366	768	1366	662	
292244	160	56	160	56	0	1480096362510	75630030709756871480096354016	1366	768	1366	662	
292245	160	59	160	59	0	1480096362560	75630030709756871480096354016	1366	768	1366	662	
292246	160	63	160	63	0	1480096362752	75630030709756871480096354016	1366	768	1366	662	
292247	163	68	163	68	0	1480096362798	75630030709756871480096354016	1366	768	1366	662	
292248	168	75	168	75	0	1480096362853	75630030709756871480096354016	1366	768	1366	662	
292249	168	78	168	78	0	1480096363058	75630030709756871480096354016	1366	768	1366	662	
292250	159	97	159	97	0	1480096363106	75630030709756871480096354016	1366	768	1366	662	
292251	148	125	148	125	0	1480096363152	75630030709756871480096354016	1366	768	1366	662	
292252	138	153	138	153	0	1480096363197	75630030709756871480096354016	1366	768	1366	662	
292253	134	162	134	162	0	1480096363251	75630030709756871480096354016	1366	768	1366	662	
292254	134	164	134	164	0	1480096363306	75630030709756871480096354016	1366	768	1366	662	
292255	132	167	132	167	0	1480096363352	75630030709756871480096354016	1366	768	1366	662	
292256	131	171	131	171	0	1480096363398	75630030709756871480096354016	1366	768	1366	662	
292257	126	184	126	184	0	1480096363445	75630030709756871480096354016	1366	768	1366	662	
292258	125	200	125	200	0	1480096363490	75630030709756871480096354016	1366	768	1366	662	
292259	123	205	123	205	0	1480096363544	75630030709756871480096354016	1366	768	1366	662	
292260	121	208	121	208	0	1480096363589	75630030709756871480096354016	1366	768	1366	662	
292261	117	218	117	218	0	1480096363636	75630030709756871480096354016	1366	768	1366	662	
292262	115	222	115	222	0	1480096363681	75630030709756871480096354016	1366	768	1366	662	
292263	115	226	115	226	0	1480096363728	75630030709756871480096354016	1366	768	1366	662	
292264	116	227	116	227	0	1480096363782	75630030709756871480096354016	1366	768	1366	662	
292265	119	227	119	227	0	1480096363828	75630030709756871480096354016	1366	768	1366	662	
292266	122	225	122	225	0	1480096363879	75630030709756871480096354016	1366	768	1366	662	
292267	126	222	126	222	0	1480096363920	75630030709756871480096354016	1366	768	1366	662	
292268	127	221	127	221	0	1480096363963	75630030709756871480096354016	1366	768	1366	662	
292308	118	43	118	43	0	1480096383680	75630030709756871480096354016	1366	768	1366	662	
292309	150	59	150	59	0	1480096383888	75630030709756871480096354016	1366	768	1366	662	
292310	171	77	171	77	0	1480096384025	75630030709756871480096354016	1366	768	1366	662	
292311	422	228	422	228	0	1480096384218	75630030709756871480096354016	1366	768	1366	662	
292312	422	228	422	228	0	1480096384600	75630030709756871480096354016	1366	768	1366	662	
292313	421	229	421	229	0	1480096384788	75630030709756871480096354016	1366	768	1366	662	
292314	421	230	421	230	0	1480096384845	75630030709756871480096354016	1366	768	1366	662	
292315	427	225	427	225	0	1480096384925	75630030709756871480096354016	1366	768	1366	662	
292316	426	226	426	226	0	1480096385350	75630030709756871480096354016	1366	768	1366	662	
292317	426	227	426	227	0	1480096385419	75630030709756871480096354016	1366	768	1366	662	
292318	424	229	424	229	0	1480096385480	75630030709756871480096354016	1366	768	1366	662	
292319	422	233	422	233	0	1480096385533	75630030709756871480096354016	1366	768	1366	662	
292320	421	234	421	234	0	1480096385666	75630030709756871480096354016	1366	768	1366	662	
292321	419	237	419	237	0	1480096385711	75630030709756871480096354016	1366	768	1366	662	
292322	418	238	418	238	0	1480096385964	75630030709756871480096354016	1366	768	1366	662	
292323	416	240	416	240	0	1480096386264	75630030709756871480096354016	1366	768	1366	662	
292324	415	242	415	242	0	1480096386605	75630030709756871480096354016	1366	768	1366	662	
292325	414	243	414	243	0	1480096387635	75630030709756871480096354016	1366	768	1366	662	
292326	414	244	414	244	0	1480096388442	75630030709756871480096354016	1366	768	1366	662	
292327	411	251	411	251	0	1480096388486	75630030709756871480096354016	1366	768	1366	662	
292328	410	260	410	260	0	1480096388534	75630030709756871480096354016	1366	768	1366	662	
292329	408	270	408	270	0	1480096388580	75630030709756871480096354016	1366	768	1366	662	
292330	414	275	414	275	0	1480096388626	75630030709756871480096354016	1366	768	1366	662	
292331	418	290	418	290	0	1480096388687	75630030709756871480096354016	1366	768	1366	662	
292332	420	295	420	295	0	1480096388972	75630030709756871480096354016	1366	768	1366	662	
292333	430	280	430	280	0	1480096389018	75630030709756871480096354016	1366	768	1366	662	
292334	433	276	433	276	0	1480096389072	75630030709756871480096354016	1366	768	1366	662	
292335	435	276	435	276	0	1480096389657	75630030709756871480096354016	1366	768	1366	662	
292336	468	294	468	294	0	1480096389712	75630030709756871480096354016	1366	768	1366	662	
292337	532	322	532	322	0	1480096389756	75630030709756871480096354016	1366	768	1366	662	
292338	552	329	552	329	0	1480096389802	75630030709756871480096354016	1366	768	1366	662	
292339	556	334	556	334	0	1480096389856	75630030709756871480096354016	1366	768	1366	662	
292340	559	338	559	338	0	1480096389916	75630030709756871480096354016	1366	768	1366	662	
